USGS,13141500,CAMAS,CREEK,NR,BLAINE,ID
13141500,11/22/96,86,1996,11,22,2.435337647
13141500,11/23/96,74,1996,11,23,2.095523092
13141500,11/24/96,68,1996,11,24,1.925615814
13141500,11/25/96,60,1996,11,25,1.699072777
13141500,11/26/96,45,1996,11,26,1.274304583
13141500,11/27/96,35,1996,11,27,0.991125787
13141500,11/28/96,44,1996,11,28,1.245986703
13141500,11/29/96,31,1996,11,29,0.877854268
13141500,11/30/96,29,1996,11,30,0.821218509
13141500,12/1/96,35,1996,12,1,0.991125787
13141500,12/2/96,26,1996,12,2,0.73626487
13141500,12/3/96,28,1996,12,3,0.792900629
13141500,12/4/96,23,1996,12,4,0.651311231
13141500,12/5/96,22,1996,12,5,0.622993352
13141500,12/6/96,23,1996,12,6,0.651311231
13141500,12/7/96,23,1996,12,7,0.651311231
13141500,12/8/96,23,1996,12,8,0.651311231
13141500,12/9/96,24,1996,12,9,0.679629111
13141500,12/10/96,33,1996,12,10,0.934490027
13141500,12/11/96,44,1996,12,11,1.245986703
13141500,12/12/96,45,1996,12,12,1.274304583
13141500,12/13/96,46,1996,12,13,1.302622462
13141500,12/14/96,40,1996,12,14,1.132715185
13141500,12/15/96,39,1996,12,15,1.104397305
13141500,12/16/96,43,1996,12,16,1.217668823
13141500,12/17/96,28,1996,12,17,0.792900629
13141500,12/18/96,29,1996,12,18,0.821218509
13141500,12/19/96,29,1996,12,19,0.821218509
13141500,12/20/96,28,1996,12,20,0.792900629
13141500,12/21/96,29,1996,12,21,0.821218509
13141500,12/22/96,29,1996,12,22,0.821218509
13141500,12/23/96,28,1996,12,23,0.792900629
13141500,12/24/96,28,1996,12,24,0.792900629
13141500,12/25/96,29,1996,12,25,0.821218509
13141500,12/26/96,31,1996,12,26,0.877854268
13141500,12/27/96,40,1996,12,27,1.132715185
13141500,12/28/96,37,1996,12,28,1.047761546
13141500,12/29/96,42,1996,12,29,1.189350944
13141500,12/30/96,53,1996,12,30,1.50084762
13141500,12/31/96,74,1996,12,31,2.095523092
13141500,1/1/97,156,1997,1,1,4.41758922
13141500,1/2/97,403,1997,1,2,11.41210549
13141500,1/3/97,541,1997,1,3,15.31997287
13141500,1/4/97,519,1997,1,4,14.69697952
13141500,1/5/97,512,1997,1,5,14.49875436
13141500,1/6/97,497,1997,1,6,14.07398617
13141500,1/7/97,445,1997,1,7,12.60145643
13141500,1/8/97,440,1997,1,8,12.45986703
13141500,1/9/97,458,1997,1,9,12.96958886
13141500,1/10/97,468,1997,1,10,13.25276766
13141500,1/11/97,449,1997,1,11,12.71472795
13141500,1/12/97,421,1997,1,12,11.92182732
13141500,1/13/97,452,1997,1,13,12.79968159
13141500,1/14/97,354,1997,1,14,10.02452938
13141500,1/15/97,300,1997,1,15,8.495363885
13141500,1/16/97,266,1997,1,16,7.532555978
13141500,1/17/97,231,1997,1,17,6.541430191
13141500,1/18/97,210,1997,1,18,5.946754719
13141500,1/19/97,201,1997,1,19,5.691893803
13141500,1/20/97,196,1997,1,20,5.550304405
13141500,1/21/97,188,1997,1,21,5.323761368
13141500,1/22/97,181,1997,1,22,5.12553621
13141500,1/23/97,168,1997,1,23,4.757403775
13141500,1/24/97,167,1997,1,24,4.729085896
13141500,1/25/97,160,1997,1,25,4.530860739
13141500,1/26/97,163,1997,1,26,4.615814377
13141500,1/27/97,154,1997,1,27,4.360953461
13141500,1/28/97,153,1997,1,28,4.332635581
13141500,1/29/97,152,1997,1,29,4.304317702
13141500,1/30/97,153,1997,1,30,4.332635581
13141500,1/31/97,159,1997,1,31,4.502542859
13141500,2/1/97,175,1997,2,1,4.955628933
13141500,2/2/97,180,1997,2,2,5.097218331
13141500,2/3/97,193,1997,2,3,5.465350766
13141500,2/4/97,205,1997,2,4,5.805165321
13141500,2/5/97,205,1997,2,5,5.805165321
13141500,2/6/97,211,1997,2,6,5.975072599
13141500,2/7/97,208,1997,2,7,5.89011896
13141500,2/8/97,193,1997,2,8,5.465350766
13141500,2/9/97,177,1997,2,9,5.012264692
13141500,2/10/97,168,1997,2,10,4.757403775
13141500,2/11/97,162,1997,2,11,4.587496498
13141500,2/12/97,155,1997,2,12,4.38927134
13141500,2/13/97,151,1997,2,13,4.275999822
13141500,2/14/97,150,1997,2,14,4.247681942
13141500,2/15/97,153,1997,2,15,4.332635581
13141500,2/16/97,155,1997,2,16,4.38927134
13141500,2/17/97,161,1997,2,17,4.559178618
13141500,2/18/97,165,1997,2,18,4.672450137
13141500,2/19/97,173,1997,2,19,4.898993174
13141500,2/20/97,173,1997,2,20,4.898993174
13141500,2/21/97,172,1997,2,21,4.870675294
13141500,2/22/97,173,1997,2,22,4.898993174
13141500,2/23/97,171,1997,2,23,4.842357414
13141500,2/24/97,163,1997,2,24,4.615814377
13141500,2/25/97,157,1997,2,25,4.4459071
13141500,2/26/97,157,1997,2,26,4.4459071
13141500,2/27/97,156,1997,2,27,4.41758922
13141500,2/28/97,152,1997,2,28,4.304317702
13141500,3/1/97,147,1997,3,1,4.162728304
13141500,3/2/97,148,1997,3,2,4.191046183
13141500,3/3/97,144,1997,3,3,4.077774665
13141500,3/4/97,137,1997,3,4,3.879549507
13141500,3/5/97,136,1997,3,5,3.851231628
13141500,3/6/97,143,1997,3,6,4.049456785
13141500,3/7/97,144,1997,3,7,4.077774665
13141500,3/8/97,148,1997,3,8,4.191046183
13141500,3/9/97,146,1997,3,9,4.134410424
13141500,3/10/97,151,1997,3,10,4.275999822
13141500,3/11/97,160,1997,3,11,4.530860739
13141500,3/12/97,164,1997,3,12,4.644132257
13141500,3/13/97,166,1997,3,13,4.700768016
13141500,3/14/97,173,1997,3,14,4.898993174
13141500,3/15/97,179,1997,3,15,5.068900451
13141500,3/16/97,181,1997,3,16,5.12553621
13141500,3/17/97,195,1997,3,17,5.521986525
13141500,3/18/97,263,1997,3,18,7.447602339
13141500,3/19/97,331,1997,3,19,9.373218153
13141500,3/20/97,409,1997,3,20,11.58201276
13141500,3/21/97,609,1997,3,21,17.24558869
13141500,3/22/97,888,1997,3,22,25.1462771
13141500,3/23/97,1370,1997,3,23,38.79549507
13141500,3/24/97,2090,1997,3,24,59.1843684
13141500,3/25/97,2410,1997,3,25,68.24608987
13141500,3/26/97,2540,1997,3,26,71.92741422
13141500,3/27/97,3100,1997,3,27,87.78542681
13141500,3/28/97,3120,1997,3,28,88.3517844
13141500,3/29/97,2970,1997,3,29,84.10410246
13141500,3/30/97,2890,1997,3,30,81.83867209
13141500,3/31/97,3110,1997,3,31,88.0686056
13141500,4/1/97,2620,1997,4,1,74.19284459
13141500,4/2/97,2170,1997,4,2,61.44979877
13141500,4/3/97,2140,1997,4,3,60.60026238
13141500,4/4/97,2290,1997,4,4,64.84794432
13141500,4/5/97,2090,1997,4,5,59.1843684
13141500,4/6/97,1880,1997,4,6,53.23761368
13141500,4/7/97,2020,1997,4,7,57.20211682
13141500,4/8/97,2410,1997,4,8,68.24608987
13141500,4/9/97,2460,1997,4,9,69.66198385
13141500,4/10/97,2400,1997,4,10,67.96291108
13141500,4/11/97,2220,1997,4,11,62.86569275
13141500,4/12/97,1930,1997,4,12,54.65350766
13141500,4/13/97,1800,1997,4,13,50.97218331
13141500,4/14/97,1900,1997,4,14,53.80397127
13141500,4/15/97,2000,1997,4,15,56.63575923
13141500,4/16/97,2200,1997,4,16,62.29933515
13141500,4/17/97,2200,1997,4,17,62.29933515
13141500,4/18/97,2400,1997,4,18,67.96291108
13141500,4/19/97,2400,1997,4,19,67.96291108
13141500,4/20/97,2400,1997,4,20,67.96291108
13141500,4/21/97,2600,1997,4,21,73.626487
13141500,4/22/97,2600,1997,4,22,73.626487
13141500,4/23/97,2600,1997,4,23,73.626487
13141500,4/24/97,2400,1997,4,24,67.96291108
13141500,4/25/97,2400,1997,4,25,67.96291108
13141500,4/26/97,2400,1997,4,26,67.96291108
13141500,4/27/97,2200,1997,4,27,62.29933515
13141500,4/28/97,1800,1997,4,28,50.97218331
13141500,4/29/97,1400,1997,4,29,39.64503146
13141500,4/30/97,1300,1997,4,30,36.8132435
13141500,5/1/97,1200,1997,5,1,33.98145554
13141500,5/2/97,1120,1997,5,2,31.71602517
13141500,5/3/97,993,1997,5,3,28.11965446
13141500,5/4/97,910,1997,5,4,25.76927045
13141500,5/5/97,903,1997,5,5,25.57104529
13141500,5/6/97,915,1997,5,6,25.91085985
13141500,5/7/97,912,1997,5,7,25.82590621
13141500,5/8/97,915,1997,5,8,25.91085985
13141500,5/9/97,901,1997,5,9,25.51440953
13141500,5/10/97,885,1997,5,10,25.06132346
13141500,5/11/97,908,1997,5,11,25.71263469
13141500,5/12/97,936,1997,5,12,26.50553532
13141500,5/13/97,946,1997,5,13,26.78871412
13141500,5/14/97,944,1997,5,14,26.73207836
13141500,5/15/97,948,1997,5,15,26.84534988
13141500,5/16/97,961,1997,5,16,27.21348231
13141500,5/17/97,949,1997,5,17,26.87366776
13141500,5/18/97,919,1997,5,18,26.02413137
13141500,5/19/97,848,1997,5,19,24.01356191
13141500,5/20/97,771,1997,5,20,21.83308518
13141500,5/21/97,705,1997,5,21,19.96410513
13141500,5/22/97,661,1997,5,22,18.71811843
13141500,5/23/97,636,1997,5,23,18.01017144
13141500,5/24/97,619,1997,5,24,17.52876748
13141500,5/25/97,590,1997,5,25,16.70754897
13141500,5/26/97,556,1997,5,26,15.74474107
13141500,5/27/97,519,1997,5,27,14.69697952
13141500,5/28/97,475,1997,5,28,13.45099282
13141500,5/29/97,438,1997,5,29,12.40323127
13141500,5/30/97,399,1997,5,30,11.29883397
13141500,5/31/97,390,1997,5,31,11.04397305
13141500,6/1/97,409,1997,6,1,11.58201276
13141500,6/2/97,411,1997,6,2,11.63864852
13141500,6/3/97,388,1997,6,3,10.98733729
13141500,6/4/97,377,1997,6,4,10.67584062
13141500,6/5/97,409,1997,6,5,11.58201276
13141500,6/6/97,408,1997,6,6,11.55369488
13141500,6/7/97,376,1997,6,7,10.64752274
13141500,6/8/97,351,1997,6,8,9.939575745
13141500,6/9/97,348,1997,6,9,9.854622106
13141500,6/10/97,334,1997,6,10,9.458171792
13141500,6/11/97,341,1997,6,11,9.656396949
13141500,6/12/97,357,1997,6,12,10.10948302
13141500,6/13/97,372,1997,6,13,10.53425122
13141500,6/14/97,351,1997,6,14,9.939575745
13141500,6/15/97,327,1997,6,15,9.259946634
13141500,6/16/97,296,1997,6,16,8.382092366
13141500,6/17/97,276,1997,6,17,7.815734774
13141500,6/18/97,287,1997,6,18,8.12723145
13141500,6/19/97,299,1997,6,19,8.467046005
13141500,6/20/97,266,1997,6,20,7.532555978
13141500,6/21/97,236,1997,6,21,6.683019589
13141500,6/22/97,209,1997,6,22,5.91843684
13141500,6/23/97,188,1997,6,23,5.323761368
13141500,6/24/97,179,1997,6,24,5.068900451
13141500,6/25/97,168,1997,6,25,4.757403775
13141500,6/26/97,158,1997,6,26,4.474224979
13141500,6/27/97,150,1997,6,27,4.247681942
13141500,6/28/97,136,1997,6,28,3.851231628
13141500,6/29/97,123,1997,6,29,3.483099193
13141500,6/30/97,112,1997,6,30,3.171602517
13141500,7/1/97,109,1997,7,1,3.086648878
13141500,7/2/97,107,1997,7,2,3.030013119
13141500,7/3/97,100,1997,7,3,2.831787962
13141500,7/4/97,86,1997,7,4,2.435337647
13141500,7/5/97,81,1997,7,5,2.293748249
13141500,7/6/97,76,1997,7,6,2.152158851
13141500,7/7/97,68,1997,7,7,1.925615814
13141500,7/8/97,65,1997,7,8,1.840662175
13141500,7/9/97,63,1997,7,9,1.784026416
13141500,7/10/97,63,1997,7,10,1.784026416
13141500,7/11/97,65,1997,7,11,1.840662175
13141500,7/12/97,63,1997,7,12,1.784026416
13141500,7/13/97,59,1997,7,13,1.670754897
13141500,7/14/97,53,1997,7,14,1.50084762
13141500,7/15/97,48,1997,7,15,1.359258222
13141500,7/16/97,42,1997,7,16,1.189350944
13141500,7/17/97,38,1997,7,17,1.076079425
13141500,7/18/97,44,1997,7,18,1.245986703
13141500,7/19/97,42,1997,7,19,1.189350944
13141500,7/20/97,36,1997,7,20,1.019443666
13141500,7/21/97,33,1997,7,21,0.934490027
13141500,7/22/97,29,1997,7,22,0.821218509
13141500,7/23/97,27,1997,7,23,0.76458275
13141500,7/24/97,24,1997,7,24,0.679629111
13141500,7/25/97,19,1997,7,25,0.538039713
13141500,7/26/97,19,1997,7,26,0.538039713
13141500,7/27/97,21,1997,7,27,0.594675472
13141500,7/28/97,21,1997,7,28,0.594675472
13141500,7/29/97,23,1997,7,29,0.651311231
13141500,7/30/97,24,1997,7,30,0.679629111
13141500,7/31/97,21,1997,7,31,0.594675472
13141500,8/1/97,18,1997,8,1,0.509721833
13141500,8/2/97,16,1997,8,2,0.453086074
13141500,8/3/97,12,1997,8,3,0.339814555
13141500,8/4/97,12,1997,8,4,0.339814555
13141500,8/5/97,16,1997,8,5,0.453086074
13141500,8/6/97,15,1997,8,6,0.424768194
13141500,8/7/97,12,1997,8,7,0.339814555
13141500,8/8/97,12,1997,8,8,0.339814555
13141500,8/9/97,12,1997,8,9,0.339814555
13141500,8/10/97,48,1997,8,10,1.359258222
13141500,8/11/97,24,1997,8,11,0.679629111
13141500,8/12/97,19,1997,8,12,0.538039713
13141500,8/13/97,17,1997,8,13,0.481403953
13141500,8/14/97,16,1997,8,14,0.453086074
13141500,8/15/97,15,1997,8,15,0.424768194
13141500,8/16/97,15,1997,8,16,0.424768194
13141500,8/17/97,16,1997,8,17,0.453086074
13141500,8/18/97,15,1997,8,18,0.424768194
13141500,8/19/97,12,1997,8,19,0.339814555
13141500,8/20/97,12,1997,8,20,0.339814555
13141500,8/21/97,13,1997,8,21,0.368132435
13141500,8/22/97,12,1997,8,22,0.339814555
13141500,8/23/97,12,1997,8,23,0.339814555
13141500,8/24/97,11,1997,8,24,0.311496676
13141500,8/25/97,9.3,1997,8,25,0.26335628
13141500,8/26/97,9,1997,8,26,0.254860917
13141500,8/27/97,9,1997,8,27,0.254860917
13141500,8/28/97,8.7,1997,8,28,0.246365553
13141500,8/29/97,6.7,1997,8,29,0.189729793
13141500,8/30/97,6.4,1997,8,30,0.18123443
13141500,8/31/97,6.1,1997,8,31,0.172739066
13141500,9/1/97,6.7,1997,9,1,0.189729793
13141500,9/2/97,7.2,1997,9,2,0.203888733
13141500,9/3/97,8.3,1997,9,3,0.235038401
13141500,9/4/97,8.4,1997,9,4,0.237870189
13141500,9/5/97,8.4,1997,9,5,0.237870189
13141500,9/6/97,8.9,1997,9,6,0.252029129
13141500,9/7/97,8.2,1997,9,7,0.232206613
13141500,9/8/97,7.2,1997,9,8,0.203888733
13141500,9/9/97,7.1,1997,9,9,0.201056945
13141500,9/10/97,6.7,1997,9,10,0.189729793
13141500,9/11/97,7.8,1997,9,11,0.220879461
13141500,9/12/97,9.6,1997,9,12,0.271851644
13141500,9/13/97,9.4,1997,9,13,0.266188068
13141500,9/14/97,9,1997,9,14,0.254860917
13141500,9/15/97,9.2,1997,9,15,0.260524492
13141500,9/16/97,9.3,1997,9,16,0.26335628
13141500,9/17/97,10,1997,9,17,0.283178796
13141500,9/18/97,11,1997,9,18,0.311496676
13141500,9/19/97,11,1997,9,19,0.311496676
13141500,9/20/97,11,1997,9,20,0.311496676
13141500,9/21/97,11,1997,9,21,0.311496676
13141500,9/22/97,11,1997,9,22,0.311496676
13141500,9/23/97,11,1997,9,23,0.311496676
13141500,9/24/97,11,1997,9,24,0.311496676
13141500,9/25/97,12,1997,9,25,0.339814555
13141500,9/26/97,12,1997,9,26,0.339814555
13141500,9/27/97,12,1997,9,27,0.339814555
13141500,9/28/97,13,1997,9,28,0.368132435
13141500,9/29/97,13,1997,9,29,0.368132435
13141500,9/30/97,13,1997,9,30,0.368132435
13141500,10/1/97,13,1997,10,1,0.368132435
13141500,10/2/97,13,1997,10,2,0.368132435
13141500,10/3/97,14,1997,10,3,0.396450315
13141500,10/4/97,14,1997,10,4,0.396450315
13141500,10/5/97,14,1997,10,5,0.396450315
13141500,10/6/97,14,1997,10,6,0.396450315
13141500,10/7/97,15,1997,10,7,0.424768194
13141500,10/8/97,16,1997,10,8,0.453086074
13141500,10/9/97,17,1997,10,9,0.481403953
13141500,10/10/97,21,1997,10,10,0.594675472
13141500,10/11/97,22,1997,10,11,0.622993352
13141500,10/12/97,18,1997,10,12,0.509721833
13141500,10/13/97,18,1997,10,13,0.509721833
13141500,10/14/97,17,1997,10,14,0.481403953
13141500,10/15/97,17,1997,10,15,0.481403953
13141500,10/16/97,17,1997,10,16,0.481403953
13141500,10/17/97,16,1997,10,17,0.453086074
13141500,10/18/97,16,1997,10,18,0.453086074
13141500,10/19/97,16,1997,10,19,0.453086074
13141500,10/20/97,17,1997,10,20,0.481403953
13141500,10/21/97,17,1997,10,21,0.481403953
13141500,10/22/97,17,1997,10,22,0.481403953
13141500,10/23/97,17,1997,10,23,0.481403953
13141500,10/24/97,17,1997,10,24,0.481403953
13141500,10/25/97,17,1997,10,25,0.481403953
13141500,10/26/97,17,1997,10,26,0.481403953
13141500,10/27/97,17,1997,10,27,0.481403953
13141500,10/28/97,17,1997,10,28,0.481403953
13141500,10/29/97,17,1997,10,29,0.481403953
13141500,10/30/97,18,1997,10,30,0.509721833
13141500,10/31/97,19,1997,10,31,0.538039713
13141500,11/1/97,22,1997,11,1,0.622993352
13141500,11/2/97,27,1997,11,2,0.76458275
13141500,11/3/97,27,1997,11,3,0.76458275
13141500,11/4/97,26,1997,11,4,0.73626487
13141500,11/5/97,25,1997,11,5,0.70794699
13141500,11/6/97,25,1997,11,6,0.70794699
13141500,11/7/97,26,1997,11,7,0.73626487
13141500,11/8/97,26,1997,11,8,0.73626487
13141500,11/9/97,25,1997,11,9,0.70794699
13141500,11/10/97,26,1997,11,10,0.73626487
13141500,11/11/97,26,1997,11,11,0.73626487
13141500,11/12/97,25,1997,11,12,0.70794699
13141500,11/13/97,25,1997,11,13,0.70794699
13141500,11/14/97,24,1997,11,14,0.679629111
13141500,11/15/97,21,1997,11,15,0.594675472
13141500,11/16/97,21,1997,11,16,0.594675472
13141500,11/17/97,23,1997,11,17,0.651311231
13141500,11/18/97,22,1997,11,18,0.622993352
13141500,11/19/97,27,1997,11,19,0.76458275
13141500,11/20/97,30,1997,11,20,0.849536388
13141500,11/21/97,30,1997,11,21,0.849536388
13141500,11/22/97,27,1997,11,22,0.76458275
13141500,11/23/97,32,1997,11,23,0.906172148
13141500,11/24/97,30,1997,11,24,0.849536388
13141500,11/25/97,36,1997,11,25,1.019443666
13141500,11/26/97,30,1997,11,26,0.849536388
13141500,11/27/97,36,1997,11,27,1.019443666
13141500,11/28/97,39,1997,11,28,1.104397305
13141500,11/29/97,39,1997,11,29,1.104397305
13141500,11/30/97,36,1997,11,30,1.019443666
13141500,12/1/97,36,1997,12,1,1.019443666
13141500,12/2/97,30,1997,12,2,0.849536388
13141500,12/3/97,25,1997,12,3,0.70794699
13141500,12/4/97,26,1997,12,4,0.73626487
13141500,12/5/97,24,1997,12,5,0.679629111
13141500,12/6/97,27,1997,12,6,0.76458275
13141500,12/7/97,27,1997,12,7,0.76458275
13141500,12/8/97,29,1997,12,8,0.821218509
13141500,12/9/97,24,1997,12,9,0.679629111
13141500,12/10/97,20,1997,12,10,0.566357592
13141500,12/11/97,21,1997,12,11,0.594675472
13141500,12/12/97,22,1997,12,12,0.622993352
13141500,12/13/97,20,1997,12,13,0.566357592
13141500,12/14/97,22,1997,12,14,0.622993352
13141500,12/15/97,23,1997,12,15,0.651311231
13141500,12/16/97,23,1997,12,16,0.651311231
13141500,12/17/97,24,1997,12,17,0.679629111
13141500,12/18/97,25,1997,12,18,0.70794699
13141500,12/19/97,22,1997,12,19,0.622993352
13141500,12/20/97,21,1997,12,20,0.594675472
13141500,12/21/97,21,1997,12,21,0.594675472
13141500,12/22/97,19,1997,12,22,0.538039713
13141500,12/23/97,18,1997,12,23,0.509721833
13141500,12/24/97,17,1997,12,24,0.481403953
13141500,12/25/97,17,1997,12,25,0.481403953
13141500,12/26/97,16,1997,12,26,0.453086074
13141500,12/27/97,17,1997,12,27,0.481403953
13141500,12/28/97,18,1997,12,28,0.509721833
13141500,12/29/97,18,1997,12,29,0.509721833
13141500,12/30/97,19,1997,12,30,0.538039713
13141500,12/31/97,19,1997,12,31,0.538039713
13141500,1/1/98,18,1998,1,1,0.509721833
13141500,1/2/98,20,1998,1,2,0.566357592
13141500,1/3/98,20,1998,1,3,0.566357592
13141500,1/4/98,20,1998,1,4,0.566357592
13141500,1/5/98,20,1998,1,5,0.566357592
13141500,1/6/98,18,1998,1,6,0.509721833
13141500,1/7/98,22,1998,1,7,0.622993352
13141500,1/8/98,21,1998,1,8,0.594675472
13141500,1/9/98,18,1998,1,9,0.509721833
13141500,1/10/98,23,1998,1,10,0.651311231
13141500,1/11/98,24,1998,1,11,0.679629111
13141500,1/12/98,24,1998,1,12,0.679629111
13141500,1/13/98,23,1998,1,13,0.651311231
13141500,1/14/98,22,1998,1,14,0.622993352
13141500,1/15/98,23,1998,1,15,0.651311231
13141500,1/16/98,22,1998,1,16,0.622993352
13141500,1/17/98,23,1998,1,17,0.651311231
13141500,1/18/98,24,1998,1,18,0.679629111
13141500,1/19/98,24,1998,1,19,0.679629111
13141500,1/20/98,23,1998,1,20,0.651311231
13141500,1/21/98,21,1998,1,21,0.594675472
13141500,1/22/98,23,1998,1,22,0.651311231
13141500,1/23/98,23,1998,1,23,0.651311231
13141500,1/24/98,23,1998,1,24,0.651311231
13141500,1/25/98,23,1998,1,25,0.651311231
13141500,1/26/98,23,1998,1,26,0.651311231
13141500,1/27/98,23,1998,1,27,0.651311231
13141500,1/28/98,23,1998,1,28,0.651311231
13141500,1/29/98,23,1998,1,29,0.651311231
13141500,1/30/98,23,1998,1,30,0.651311231
13141500,1/31/98,23,1998,1,31,0.651311231
13141500,2/1/98,22,1998,2,1,0.622993352
13141500,2/2/98,25,1998,2,2,0.70794699
13141500,2/3/98,26,1998,2,3,0.73626487
13141500,2/4/98,32,1998,2,4,0.906172148
13141500,2/5/98,35,1998,2,5,0.991125787
13141500,2/6/98,30,1998,2,6,0.849536388
13141500,2/7/98,32,1998,2,7,0.906172148
13141500,2/8/98,31,1998,2,8,0.877854268
13141500,2/9/98,29,1998,2,9,0.821218509
13141500,2/10/98,27,1998,2,10,0.76458275
13141500,2/11/98,31,1998,2,11,0.877854268
13141500,2/12/98,30,1998,2,12,0.849536388
13141500,2/13/98,35,1998,2,13,0.991125787
13141500,2/14/98,32,1998,2,14,0.906172148
13141500,2/15/98,34,1998,2,15,0.962807907
13141500,2/16/98,33,1998,2,16,0.934490027
13141500,2/17/98,33,1998,2,17,0.934490027
13141500,2/18/98,33,1998,2,18,0.934490027
13141500,2/19/98,33,1998,2,19,0.934490027
13141500,2/20/98,37,1998,2,20,1.047761546
13141500,2/21/98,38,1998,2,21,1.076079425
13141500,2/22/98,36,1998,2,22,1.019443666
13141500,2/23/98,35,1998,2,23,0.991125787
13141500,2/24/98,40,1998,2,24,1.132715185
13141500,2/25/98,34,1998,2,25,0.962807907
13141500,2/26/98,34,1998,2,26,0.962807907
13141500,2/27/98,32,1998,2,27,0.906172148
13141500,2/28/98,30,1998,2,28,0.849536388
13141500,3/1/98,32,1998,3,1,0.906172148
13141500,3/2/98,35,1998,3,2,0.991125787
13141500,3/3/98,34,1998,3,3,0.962807907
13141500,3/4/98,31,1998,3,4,0.877854268
13141500,3/5/98,31,1998,3,5,0.877854268
13141500,3/6/98,34,1998,3,6,0.962807907
13141500,3/7/98,31,1998,3,7,0.877854268
13141500,3/8/98,32,1998,3,8,0.906172148
13141500,3/9/98,32,1998,3,9,0.906172148
13141500,3/10/98,35,1998,3,10,0.991125787
13141500,3/11/98,35,1998,3,11,0.991125787
13141500,3/12/98,36,1998,3,12,1.019443666
13141500,3/13/98,39,1998,3,13,1.104397305
13141500,3/14/98,42,1998,3,14,1.189350944
13141500,3/15/98,46,1998,3,15,1.302622462
13141500,3/16/98,55,1998,3,16,1.557483379
13141500,3/17/98,64,1998,3,17,1.812344295
13141500,3/18/98,79,1998,3,18,2.23711249
13141500,3/19/98,85,1998,3,19,2.407019767
13141500,3/20/98,85,1998,3,20,2.407019767
13141500,3/21/98,99,1998,3,21,2.803470082
13141500,3/22/98,142,1998,3,22,4.021138905
13141500,3/23/98,229,1998,3,23,6.484794432
13141500,3/24/98,434,1998,3,24,12.28995975
13141500,3/25/98,632,1998,3,25,17.89689992
13141500,3/26/98,682,1998,3,26,19.3127939
13141500,3/27/98,612,1998,3,27,17.33054232
13141500,3/28/98,523,1998,3,28,14.81025104
13141500,3/29/98,596,1998,3,29,16.87745625
13141500,3/30/98,661,1998,3,30,18.71811843
13141500,3/31/98,828,1998,3,31,23.44720432
13141500,4/1/98,1070,1998,4,1,30.30013119
13141500,4/2/98,1240,1998,4,2,35.11417072
13141500,4/3/98,1270,1998,4,3,35.96370711
13141500,4/4/98,1340,1998,4,4,37.94595869
13141500,4/5/98,1390,1998,4,5,39.36185267
13141500,4/6/98,1360,1998,4,6,38.51231628
13141500,4/7/98,1260,1998,4,7,35.68052832
13141500,4/8/98,1140,1998,4,8,32.28238276
13141500,4/9/98,1150,1998,4,9,32.56556156
13141500,4/10/98,1170,1998,4,10,33.13191915
13141500,4/11/98,1220,1998,4,11,34.54781313
13141500,4/12/98,1380,1998,4,12,39.07867387
13141500,4/13/98,1340,1998,4,13,37.94595869
13141500,4/14/98,1070,1998,4,14,30.30013119
13141500,4/15/98,911,1998,4,15,25.79758833
13141500,4/16/98,812,1998,4,16,22.99411825
13141500,4/17/98,736,1998,4,17,20.8419594
13141500,4/18/98,650,1998,4,18,18.40662175
13141500,4/19/98,595,1998,4,19,16.84913837
13141500,4/20/98,625,1998,4,20,17.69867476
13141500,4/21/98,672,1998,4,21,19.0296151
13141500,4/22/98,714,1998,4,22,20.21896605
13141500,4/23/98,751,1998,4,23,21.26672759
13141500,4/24/98,830,1998,4,24,23.50384008
13141500,4/25/98,911,1998,4,25,25.79758833
13141500,4/26/98,829,1998,4,26,23.4755222
13141500,4/27/98,737,1998,4,27,20.87027728
13141500,4/28/98,692,1998,4,28,19.59597269
13141500,4/29/98,667,1998,4,29,18.8880257
13141500,4/30/98,660,1998,4,30,18.68980055
13141500,5/1/98,658,1998,5,1,18.63316479
13141500,5/2/98,654,1998,5,2,18.51989327
13141500,5/3/98,651,1998,5,3,18.43493963
13141500,5/4/98,664,1998,5,4,18.80307206
13141500,5/5/98,644,1998,5,5,18.23671447
13141500,5/6/98,629,1998,5,6,17.81194628
13141500,5/7/98,633,1998,5,7,17.9252178
13141500,5/8/98,650,1998,5,8,18.40662175
13141500,5/9/98,681,1998,5,9,19.28447602
13141500,5/10/98,743,1998,5,10,21.04018455
13141500,5/11/98,795,1998,5,11,22.51271429
13141500,5/12/98,826,1998,5,12,23.39056856
13141500,5/13/98,893,1998,5,13,25.2878665
13141500,5/14/98,1120,1998,5,14,31.71602517
13141500,5/15/98,1390,1998,5,15,39.36185267
13141500,5/16/98,1230,1998,5,16,34.83099193
13141500,5/17/98,1250,1998,5,17,35.39734952
13141500,5/18/98,1280,1998,5,18,36.24688591
13141500,5/19/98,1110,1998,5,19,31.43284637
13141500,5/20/98,961,1998,5,20,27.21348231
13141500,5/21/98,929,1998,5,21,26.30731016
13141500,5/22/98,921,1998,5,22,26.08076713
13141500,5/23/98,903,1998,5,23,25.57104529
13141500,5/24/98,812,1998,5,24,22.99411825
13141500,5/25/98,753,1998,5,25,21.32336335
13141500,5/26/98,743,1998,5,26,21.04018455
13141500,5/27/98,800,1998,5,27,22.65430369
13141500,5/28/98,822,1998,5,28,23.27729704
13141500,5/29/98,760,1998,5,29,21.52158851
